"Receipt_ID","Purchase_date","Store_Name","City","State","Region","Customer_Segment","Category","sub_category","Quantity","Unit_Price","Sales","Discount","Profit","Payment_Method"
"TXN-00000290","2024-06-29","Urban Mart","Chicago","Illinois","Central","Home Office","Groceries","Fruits",4,580.71,1858.27,0.2,494.76,"Credit Card"
"TXN-00000514","2024-07-16","ValueHub","Philadelphia","Pennsylvania","East","Corporate","Electronics","Accessories",2,560.7,1065.33,0.05,114.86,"Online Payment"
"TXN-00000583","2024-07-20","QuickBuy","Worcester","Massachusetts","East","Corporate","Groceries","Dairy",5,886.77,3547.08,0.2,1048.72,"Online Payment"
"TXN-00000991","2024-08-19","ValueHub","Atlanta","Georgia","South","Corporate","Groceries","Fruits",2,845.66,1522.19,0.1,386.0,"Cash"
"TXN-00000592","2024-07-21","QuickBuy","New York City","New York","East","Consumer","Electronics","Phones",1,812.67,690.77,0.15,149.5,"Bank Transfer"
"TXN-00000759","2024-08-04","QuickBuy","Detroit","Michigan","Central","Corporate","Groceries","Dairy",4,297.02,1069.27,0.1,223.15,"Cash"
"TXN-00000999","2024-08-20","Urban Mart","Detroit","Michigan","Central","Consumer","Groceries","Dairy",2,527.52,1002.29,0.05,256.5,"Online Payment"
"TXN-00001371","2024-09-18","Urban Mart","Philadelphia","Pennsylvania","East","Corporate","Electronics","Appliances",5,936.62,3980.64,0.15,1081.0,"Cash"
"TXN-00002803","2024-12-30","ShopEase","Detroit","Michigan","Central","Home Office","Groceries","Dairy",4,534.58,2031.4,0.05,336.16,"Online Payment"
"TXN-00004904","2025-06-02","Urban Mart","Dallas","Texas","Central","Consumer","Groceries","Snacks",5,53.63,241.34,0.1,24.77,"Bank Transfer"
"TXN-00001433","2024-09-22","QuickBuy","Spokane","Washington","West","Consumer","Clothing","Men",4,996.24,3984.96,0.0,529.88,"Online Payment"
"TXN-00004586","2025-05-11","ValueHub","Philadelphia","Pennsylvania","East","Corporate","Home & Kitchen","Furniture",9,461.38,3529.56,0.15,499.99,"Credit Card"
"TXN-00002652","2024-12-20","QuickBuy","Atlanta","Georgia","South","Corporate","Home & Kitchen","Furniture",7,454.1,2860.83,0.1,801.62,"Bank Transfer"
"TXN-00002381","2024-11-30","QuickBuy","San Francisco","California","West","Corporate","Clothing","Men",5,4.08,17.34,0.15,2.28,"Bank Transfer"
"TXN-00000115","2024-06-17","ValueHub","Grand Rapids","Michigan","Central","Consumer","Groceries","Vegetables",6,274.53,1564.82,0.05,461.22,"Bank Transfer"
"TXN-00001994","2024-10-31","QuickBuy","Charlotte","North Carolina","South","Consumer","Electronics","Phones",4,225.36,856.37,0.05,121.43,"Bank Transfer"
"TXN-00000694","2024-07-30","Metro Store","Las Vegas","Nevada","West","Consumer","Home & Kitchen","Furniture",5,679.55,3227.86,0.05,571.18,"Online Payment"
"TXN-00003495","2025-02-18","ShopEase","Pittsburgh","Pennsylvania","East","Corporate","Groceries","Fruits",6,799.4,3837.12,0.2,950.46,"Credit Card"
"TXN-00004207","2025-04-14","QuickBuy","Worcester","Massachusetts","East","Corporate","Home & Kitchen","Utensils",5,334.56,1338.24,0.2,135.84,"Credit Card"
"TXN-00001668","2024-10-08","Urban Mart","Boston","Massachusetts","East","Consumer","Groceries","Vegetables",5,549.49,2747.45,0.0,404.58,"Cash"
"TXN-00001875","2024-10-22","ValueHub","Springfield","Illinois","Central","Consumer","Clothing","Men",7,813.16,5407.51,0.05,1445.42,"Cash"
"TXN-00004794","2025-05-25","ValueHub","Springfield","Illinois","Central","Home Office","Home & Kitchen","Utensils",7,332.4,2326.8,0.0,514.86,"Online Payment"
"TXN-00004946","2025-06-05","ShopEase","Boston","Massachusetts","East","Consumer","Electronics","Phones",4,450.14,1440.45,0.2,338.73,"Bank Transfer"
"TXN-00002953","2025-01-09","Urban Mart","Los Angeles","California","West","Home Office","Clothing","Women",3,835.75,2256.52,0.1,260.99,"Credit Card"
"TXN-00002149","2024-11-13","ValueHub","Las Vegas","Nevada","West","Consumer","Clothing","Women",8,881.85,6349.32,0.1,1171.17,"Online Payment"
"TXN-00000868","2024-08-11","Metro Store","Springfield","Illinois","Central","Corporate","Groceries","Fruits",7,459.25,2893.28,0.1,422.24,"Bank Transfer"
"TXN-00001964","2024-10-29","QuickBuy","Charlotte","North Carolina","South","Corporate","Electronics","Phones",4,312.37,1124.53,0.1,285.64,"Bank Transfer"
"TXN-00000674","2024-07-28","Metro Store","Boston","Massachusetts","East","Home Office","Groceries","Fruits",6,475.88,2426.99,0.15,340.34,"Credit Card"
"TXN-00001164","2024-09-01","ShopEase","Charlotte","North Carolina","South","Home Office","Home & Kitchen","Decor",3,360.7,1027.99,0.05,169.43,"Cash"
"TXN-00003344","2025-02-06","Metro Store","Pittsburgh","Pennsylvania","East","Home Office","Clothing","Kids",7,168.92,945.95,0.2,145.17,"Online Payment"
"TXN-00002313","2024-11-25","QuickBuy","Spokane","Washington","West","Consumer","Groceries","Vegetables",6,722.0,4332.0,0.0,549.67,"Bank Transfer"
"TXN-00001576","2024-10-03","Urban Mart","Seattle","Washington","West","Corporate","Groceries","Snacks",4,422.85,1691.4,0.0,236.96,"Bank Transfer"
"TXN-00003777","2025-03-12","ShopEase","New York City","New York","East","Corporate","Electronics","Accessories",6,822.75,3949.2,0.2,975.63,"Online Payment"
"TXN-00004744","2025-05-21","QuickBuy","Savannah","Georgia","South","Consumer","Clothing","Women",3,978.18,2347.63,0.2,560.52,"Online Payment"
"TXN-00004766","2025-05-23","Urban Mart","Boston","Massachusetts","East","Consumer","Home & Kitchen","Utensils",4,382.77,1224.86,0.2,245.9,"Bank Transfer"
"TXN-00004485","2025-05-05","ShopEase","Savannah","Georgia","South","Consumer","Clothing","Women",3,136.59,368.79,0.1,46.94,"Cash"
"TXN-00004947","2025-06-05","Urban Mart","Charlotte","North Carolina","South","Corporate","Clothing","Kids",5,412.08,1751.34,0.15,302.02,"Cash"
"TXN-00004678","2025-05-17","Urban Mart","Reno","Nevada","West","Consumer","Clothing","Men",8,746.66,5973.28,0.0,1107.89,"Online Payment"
"TXN-00003466","2025-02-16","ShopEase","Pittsburgh","Pennsylvania","East","Consumer","Home & Kitchen","Decor",3,494.81,1187.54,0.2,280.72,"Online Payment"
"TXN-00003696","2025-03-04","ShopEase","Seattle","Washington","West","Home Office","Clothing","Women",6,798.0,4309.2,0.1,952.18,"Bank Transfer"
"TXN-00000130","2024-06-18","ValueHub","Raleigh","North Carolina","South","Consumer","Home & Kitchen","Decor",4,406.66,1545.31,0.05,199.32,"Credit Card"
"TXN-00000312","2024-07-01","Metro Store","Detroit","Michigan","Central","Consumer","Home & Kitchen","Furniture",3,219.62,560.03,0.15,95.27,"Online Payment"
"TXN-00002080","2024-11-08","ValueHub","Charlotte","North Carolina","South","Corporate","Home & Kitchen","Decor",3,445.85,1270.67,0.05,140.99,"Online Payment"
"TXN-00001804","2024-10-17","QuickBuy","Worcester","Massachusetts","East","Home Office","Home & Kitchen","Decor",7,663.66,3948.78,0.15,778.64,"Cash"
"TXN-00002020","2024-11-03","Urban Mart","Houston","Texas","Central","Corporate","Home & Kitchen","Utensils",5,549.91,2612.07,0.05,765.01,"Credit Card"
"TXN-00001755","2024-10-14","Urban Mart","New York City","New York","East","Corporate","Clothing","Men",2,360.53,685.01,0.05,139.31,"Online Payment"
"TXN-00002969","2025-01-10","Metro Store","Savannah","Georgia","South","Corporate","Electronics","Appliances",5,374.18,1590.26,0.15,278.3,"Bank Transfer"
"TXN-00001241","2024-09-08","QuickBuy","Los Angeles","California","West","Corporate","Clothing","Women",9,509.89,3900.66,0.15,554.51,"Cash"
"TXN-00004293","2025-04-20","QuickBuy","Los Angeles","California","West","Home Office","Home & Kitchen","Decor",5,624.68,2811.06,0.1,344.58,"Online Payment"
"TXN-00000457","2024-07-12","ShopEase","Seattle","Washington","West","Consumer","Clothing","Men",5,340.19,1445.81,0.15,189.39,"Credit Card"
"TXN-00001055","2024-08-24","QuickBuy","Chicago","Illinois","Central","Consumer","Clothing","Kids",4,4.08,13.87,0.15,2.43,"Credit Card"
"TXN-00000197","2024-06-22","Urban Mart","San Francisco","California","West","Corporate","Home & Kitchen","Furniture",5,714.72,2858.88,0.2,772.83,"Online Payment"
"TXN-00001669","2024-10-08","ValueHub","Worcester","Massachusetts","East","Home Office","Home & Kitchen","Furniture",4,641.32,2180.49,0.15,323.33,"Online Payment"
"TXN-00002437","2024-12-04","Metro Store","San Francisco","California","West","Corporate","Groceries","Snacks",7,678.4,4511.36,0.05,597.15,"Credit Card"
"TXN-00000346","2024-07-04","Urban Mart","Houston","Texas","Central","Home Office","Groceries","Dairy",6,667.55,3604.77,0.1,1009.41,"Credit Card"
"TXN-00001577","2024-10-03","Urban Mart","Springfield","Illinois","Central","Home Office","Home & Kitchen","Furniture",2,276.71,470.41,0.15,108.77,"Cash"
"TXN-00001452","2024-09-23","ValueHub","Las Vegas","Nevada","West","Home Office","Home & Kitchen","Decor",6,794.76,4053.28,0.15,974.26,"Online Payment"
"TXN-00002214","2024-11-18","Metro Store","Los Angeles","California","West","Consumer","Home & Kitchen","Utensils",1,340.07,289.06,0.15,84.92,"Online Payment"
"TXN-00003936","2025-03-24","Metro Store","Seattle","Washington","West","Consumer","Home & Kitchen","Furniture",2,695.45,1251.81,0.1,216.6,"Bank Transfer"
"TXN-00000783","2024-08-06","ValueHub","Atlanta","Georgia","South","Home Office","Groceries","Vegetables",2,257.54,412.06,0.2,45.08,"Credit Card"
"TXN-00001265","2024-09-10","ValueHub","Atlanta","Georgia","South","Home Office","Clothing","Men",5,996.24,4234.02,0.15,1266.69,"Cash"
"TXN-00003757","2025-03-10","QuickBuy","Miami","Florida","South","Consumer","Groceries","Fruits",7,545.31,3053.74,0.2,791.27,"Credit Card"
"TXN-00002510","2024-12-09","ShopEase","Miami","Florida","South","Home Office","Home & Kitchen","Decor",4,543.26,2173.04,0.0,325.85,"Bank Transfer"
"TXN-00004829","2025-05-28","QuickBuy","Reno","Nevada","West","Consumer","Electronics","Phones",4,127.15,508.6,0.0,55.84,"Cash"
"TXN-00001066","2024-08-25","Urban Mart","Savannah","Georgia","South","Corporate","Groceries","Dairy",5,406.15,1827.68,0.1,480.14,"Credit Card"
"TXN-00002382","2024-11-30","Urban Mart","Los Angeles","California","West","Home Office","Groceries","Snacks",4,884.9,3539.6,0.0,514.03,"Bank Transfer"
"TXN-00004033","2025-04-01","Urban Mart","Orlando","Florida","South","Home Office","Home & Kitchen","Furniture",5,2.54,12.7,0.0,2.11,"Bank Transfer"
"TXN-00002268","2024-11-22","Urban Mart","Philadelphia","Pennsylvania","East","Corporate","Clothing","Kids",8,774.43,6195.44,0.0,1186.34,"Credit Card"
"TXN-00003663","2025-03-02","Metro Store","Las Vegas","Nevada","West","Home Office","Electronics","Appliances",8,415.29,2657.86,0.2,505.05,"Credit Card"
"TXN-00003079","2025-01-18","QuickBuy","Grand Rapids","Michigan","Central","Consumer","Clothing","Women",5,263.79,1318.95,0.0,135.86,"Bank Transfer"
"TXN-00003962","2025-03-26","ValueHub","Chicago","Illinois","Central","Corporate","Groceries","Snacks",6,91.49,439.15,0.2,127.74,"Cash"
"TXN-00001398","2024-09-20","ShopEase","Houston","Texas","Central","Consumer","Electronics","Phones",5,433.07,2165.35,0.0,566.17,"Online Payment"
"TXN-00003376","2025-02-08","QuickBuy","Reno","Nevada","West","Corporate","Clothing","Kids",6,676.93,3249.26,0.2,844.03,"Cash"
"TXN-00001012","2024-08-21","ShopEase","Worcester","Massachusetts","East","Corporate","Clothing","Men",4,683.51,2323.93,0.15,404.91,"Cash"
"TXN-00000515","2024-07-16","Metro Store","San Francisco","California","West","Home Office","Clothing","Women",4,586.65,2229.27,0.05,440.55,"Cash"
"TXN-00000255","2024-06-27","ValueHub","Pittsburgh","Pennsylvania","East","Consumer","Clothing","Men",3,633.97,1521.53,0.2,370.81,"Online Payment"
"TXN-00001788","2024-10-16","ShopEase","Houston","Texas","Central","Home Office","Groceries","Snacks",9,210.89,1613.31,0.15,448.64,"Credit Card"
"TXN-00003218","2025-01-28","QuickBuy","Las Vegas","Nevada","West","Consumer","Electronics","Phones",2,636.31,1208.99,0.05,169.59,"Credit Card"
"TXN-00001886","2024-10-23","ValueHub","Orlando","Florida","South","Corporate","Home & Kitchen","Furniture",6,432.36,2334.74,0.1,332.64,"Credit Card"
"TXN-00001600","2024-10-04","Urban Mart","Dallas","Texas","Central","Corporate","Electronics","Accessories",6,777.76,4433.23,0.05,1306.05,"Bank Transfer"
"TXN-00002301","2024-11-24","Metro Store","Seattle","Washington","West","Corporate","Clothing","Kids",4,141.76,453.63,0.2,73.42,"Cash"
"TXN-00001082","2024-08-26","ValueHub","Charlotte","North Carolina","South","Corporate","Home & Kitchen","Decor",3,203.22,518.21,0.15,94.82,"Credit Card"
"TXN-00001977","2024-10-30","QuickBuy","Dallas","Texas","Central","Corporate","Home & Kitchen","Utensils",7,196.92,1171.67,0.15,248.09,"Credit Card"
"TXN-00002150","2024-11-13","Metro Store","Boston","Massachusetts","East","Consumer","Groceries","Fruits",3,334.01,1002.03,0.0,118.49,"Credit Card"
"TXN-00004294","2025-04-20","ValueHub","Seattle","Washington","West","Corporate","Home & Kitchen","Decor",3,695.37,1877.5,0.1,458.43,"Bank Transfer"
"TXN-00000932","2024-08-15","Metro Store","Orlando","Florida","South","Home Office","Clothing","Women",4,996.24,3785.71,0.05,468.35,"Cash"
"TXN-00003540","2025-02-21","ShopEase","Las Vegas","Nevada","West","Consumer","Electronics","Appliances",7,514.32,3420.23,0.05,915.43,"Bank Transfer"
"TXN-00004802","2025-05-26","QuickBuy","New York City","New York","East","Home Office","Clothing","Kids",4,350.27,1401.08,0.0,383.79,"Bank Transfer"
"TXN-00004136","2025-04-09","QuickBuy","Los Angeles","California","West","Corporate","Groceries","Fruits",5,187.43,937.15,0.0,197.28,"Bank Transfer"
"TXN-00004319","2025-04-22","Metro Store","Boston","Massachusetts","East","Corporate","Clothing","Women",2,544.9,1089.8,0.0,235.69,"Bank Transfer"
"TXN-00001901","2024-10-24","Urban Mart","Worcester","Massachusetts","East","Corporate","Electronics","Appliances",3,667.03,1901.04,0.05,246.77,"Credit Card"
"TXN-00001111","2024-08-28","ShopEase","San Francisco","California","West","Corporate","Clothing","Men",7,827.37,5791.59,0.0,688.55,"Credit Card"
"TXN-00000951","2024-08-16","ShopEase","Las Vegas","Nevada","West","Corporate","Clothing","Men",8,996.24,7969.92,0.0,2009.45,"Credit Card"
"TXN-00002383","2024-11-30","ValueHub","Spokane","Washington","West","Corporate","Clothing","Kids",6,704.37,4226.22,0.0,1194.37,"Credit Card"
"TXN-00002818","2024-12-31","ValueHub","Raleigh","North Carolina","South","Corporate","Electronics","Accessories",6,534.43,2885.92,0.1,411.5,"Bank Transfer"
"TXN-00003402","2025-02-10","ValueHub","Chicago","Illinois","Central","Corporate","Groceries","Vegetables",3,444.43,1266.63,0.05,270.56,"Cash"
"TXN-00000675","2024-07-28","Metro Store","Boston","Massachusetts","East","Consumer","Home & Kitchen","Utensils",6,272.22,1388.32,0.15,358.19,"Bank Transfer"
"TXN-00002104","2024-11-09","Urban Mart","Charlotte","North Carolina","South","Home Office","Groceries","Vegetables",1,425.98,340.78,0.2,93.56,"Online Payment"
"TXN-00004803","2025-05-26","Metro Store","Atlanta","Georgia","South","Consumer","Clothing","Women",5,671.08,2852.09,0.15,825.07,"Cash"
"TXN-00004839","2025-05-29","ValueHub","Las Vegas","Nevada","West","Home Office","Home & Kitchen","Furniture",4,288.31,922.59,0.2,94.49,"Online Payment"
"TXN-00003818","2025-03-15","Urban Mart","Seattle","Washington","West","Corporate","Groceries","Fruits",9,234.11,2106.99,0.0,592.09,"Cash"
"TXN-00003110","2025-01-21","Urban Mart","Los Angeles","California","West","Consumer","Clothing","Men",2,841.73,1515.11,0.1,153.76,"Credit Card"
"TXN-00001317","2024-09-14","ShopEase","Boston","Massachusetts","East","Home Office","Groceries","Fruits",4,600.0,2400.0,0.0,362.25,"Bank Transfer"
"TXN-00000334","2024-07-03","Urban Mart","Grand Rapids","Michigan","Central","Home Office","Groceries","Snacks",2,502.88,804.61,0.2,99.61,"Online Payment"
"TXN-00001000","2024-08-20","ValueHub","Boston","Massachusetts","East","Home Office","Home & Kitchen","Decor",6,592.45,3021.5,0.15,803.74,"Credit Card"
"TXN-00002862","2025-01-03","ShopEase","Philadelphia","Pennsylvania","East","Corporate","Electronics","Phones",3,280.09,798.26,0.05,210.16,"Online Payment"
"TXN-00003963","2025-03-26","Urban Mart","Los Angeles","California","West","Corporate","Clothing","Men",4,269.3,915.62,0.15,168.08,"Online Payment"
"TXN-00001738","2024-10-13","ShopEase","Worcester","Massachusetts","East","Home Office","Home & Kitchen","Furniture",2,733.97,1174.35,0.2,169.11,"Bank Transfer"
"TXN-00001910","2024-10-25","ValueHub","Los Angeles","California","West","Home Office","Home & Kitchen","Decor",5,786.5,3342.62,0.15,719.63,"Credit Card"
"TXN-00004587","2025-05-11","ShopEase","Pittsburgh","Pennsylvania","East","Corporate","Home & Kitchen","Utensils",4,312.65,1000.48,0.2,134.23,"Credit Card"
"TXN-00003877","2025-03-20","Metro Store","San Francisco","California","West","Consumer","Home & Kitchen","Furniture",2,275.25,522.98,0.05,82.83,"Bank Transfer"
"TXN-00004447","2025-05-02","QuickBuy","San Francisco","California","West","Corporate","Electronics","Phones",4,533.22,1706.3,0.2,171.14,"Cash"
"TXN-00000067","2024-06-14","Urban Mart","Miami","Florida","South","Home Office","Electronics","Accessories",2,645.78,1162.4,0.1,238.41,"Credit Card"
"TXN-00000710","2024-07-31","QuickBuy","Raleigh","North Carolina","South","Home Office","Clothing","Women",4,613.48,2331.22,0.05,426.13,"Credit Card"
"TXN-00002646","2024-12-19","Metro Store","San Francisco","California","West","Corporate","Home & Kitchen","Decor",2,527.37,896.53,0.15,125.25,"Online Payment"
"TXN-00001453","2024-09-23","Metro Store","Charlotte","North Carolina","South","Consumer","Home & Kitchen","Utensils",5,413.75,1965.31,0.05,443.73,"Bank Transfer"
"TXN-00003377","2025-02-08","ValueHub","Seattle","Washington","West","Home Office","Clothing","Men",9,379.27,2730.74,0.2,514.94,"Online Payment"
"TXN-00004486","2025-05-05","Metro Store","Miami","Florida","South","Consumer","Clothing","Women",2,381.39,762.78,0.0,210.87,"Online Payment"
"TXN-00004618","2025-05-13","ValueHub","Philadelphia","Pennsylvania","East","Home Office","Home & Kitchen","Furniture",6,754.32,3620.74,0.2,411.37,"Cash"
"TXN-00004304","2025-04-21","QuickBuy","Spokane","Washington","West","Consumer","Home & Kitchen","Decor",4,533.71,1707.87,0.2,456.63,"Bank Transfer"
"TXN-00003541","2025-02-21","QuickBuy","Los Angeles","California","West","Corporate","Clothing","Kids",2,459.51,781.17,0.15,222.89,"Credit Card"
"TXN-00002081","2024-11-08","QuickBuy","San Francisco","California","West","Home Office","Groceries","Vegetables",7,510.48,2858.69,0.2,528.23,"Cash"
